0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
2,6	4,280186912	4,53431362	3,560898763	3,820994635	3,440930107	3,687817783	3,255764119	3,280243893	3,605551275	2,607680962	3,130495168	6,029925373	4,176122604	6,118823416	5,249761899	6,209669879	4,472135955	4,770744177	5,635601121	1,077032961	0,721110255	0,6	0	1,166190379	0,848528137	0,6	1,166190379	1	1,886796226	1,6	5,381449619	4,686149806	5	4,472135955	6,095900262	5,015974482	6,003332408	6,35295207	5,946427499	5,192301994	4,808326112	4,707440918	4,123105626	5,06359556	5,015974482	4,617358552	4,019950248	5	4	4,617358552	5,035871325	4,044749683	10,4995238	9,425497334	8,47584804	10,28396811	8,352245207	10,19803903	8,246211251	10,09752445	6,660330322	5,946427499	5,325410782	6,403124237	5	5,51724569	4,841487375	6,046486583	5,249761899	14,30244734	13,98427689	7,071067812	13,74190671	6,403124237	3,944616585	13,02919798	13	12,64911064	12,81561547	12,88254633	12,08139065	9,4	8,8	8,421401309	8,062257748	7,6	7,4	7,467261881	7,025667228	6,4	6,477653896	9,84073168	9,526804291	9,160785992	8,440379138	8,121576202	8,77268488	7,211102551	7,359347797	8,072174428
3	5,381449619	5,656854249	4,669047012	4,951767361	4,53431362	4,841487375	4,38634244	4,440720662	4,770744177	3,773592453	4,294182111	7	5,035871325	7,025667228	6,08276253	7,071067812	5,192301994	5,385164807	6,32455532	1	1,077032961	0,721110255	1,166190379	0	0,4	1	0,565685425	1,077032961	1	1,414213562	4,242640687	3,605551275	3,944616585	3,544009029	5	4,123105626	5,015974482	5,385164807	5,099019514	4,472135955	4,118252056	3,939543121	3,4	4,23792402	4,123105626	3,736308338	3,16227766	4,044749683	3,059411708	3,605551275	4	3	9,769339793	8,692525525	7,782030583	9,486832981	7,615773106	9,368030743	7,467261881	9,219544457	6,403124237	5,830951895	5,385164807	6,095900262	5,015974482	5,325410782	4,833218389	5,656854249	5	14,56021978	14,31782106	6,881860214	13,98427689	6,35295207	5	13,34166406	13,2196823	12,95221989	13,02919798	13	12,36931688	10,04987562	9,453041838	9,141115906	8,829496022	8,260750571	8,062257748	8,246211251	7,766595136	7,071067812	7,280109889	10,93434955	10,63014581	10,24499878	9,526804291	9,219544457	9,899494937	8,280096618	8,485281374	9,219544457
3,02654919	5,12249939	5,381449619	4,404543109	4,669047012	4,280186912	4,53431362	4,103656906	4,123105626	4,440720662	3,440930107	3,944616585	6,6	4,638965402	6,62721661	5,688585061	6,675327707	4,808326112	5,015974482	5,946427499	1,077032961	1	0,6	0,848528137	0,4	0	0,6	0,4	0,721110255	1,077032961	1,166190379	4,53431362	3,841874542	4,161730409	3,676955262	5,249761899	4,23792402	5,188448708	5,54616985	5,192301994	4,833218389	4,472135955	4,308131846	3,757658846	4,617358552	4,512205669	4,123105626	3,544009029	4,440720662	3,4525353	4,004996879	4,4	3,4	10,13903348	9,062008607	8,143709229	9,867117107	7,984985911	9,752948272	7,84346862	9,610411021	6,660330322	6,046486583	5,54616985	6,365532185	5,188448708	5,56057551	5,011985634	5,946427499	5,249761899	14,67514906	14,40694277	7,121797526	14,10390017	6,551335742	4,770744177	13,43726163	13,3461605	13,05067048	13,15750736	13,15902732	12,47236946	10,01798383	9,419129471	9,07964757	8,747571091	8,221921916	8,022468448	8,158431222	7,694153625	7,025667228	7,180529228	10,68269629	10,37111373	10	9,280086206	8,964373932	9,620810777	8,044874144	8,207313811	8,919641248
3,16227766	4,770744177	5	4,049691346	4,280186912	3,944616585	4,103656906	3,720215048	3,676955262	3,969886648	2,973213749	3,440930107	6	4,044749683	6,029925373	5,099019514	6,08276253	4,23792402	4,472135955	5,385164807	1,414213562	1,166190379	0,848528137	0,6	1	0,6	0	0,721110255	0,4	1,414213562	1	5	4,242640687	4,53431362	3,944616585	5,656854249	4,472135955	5,491812087	5,830951895	5,385164807	5,385164807	5,015974482	4,870318265	4,308131846	5,192301994	5,099019514	4,707440918	4,123105626	5,035871325	4,044749683	4,604345773	5	4	10,6976633	9,620810777	8,692525525	10,44030651	8,544003745	10,33247308	8,411896338	10,19803903	7,071067812	6,403124237	5,830951895	6,794115101	5,491812087	5,946427499	5,325410782	6,403124237	5,656854249	14,86606875	14,56021978	7,507329752	14,30244734	6,881860214	4,472135955	13,60147051	13,55581056	13,2196823	13,37011593	13,41640786	12,64911064	10	9,4	9,019977827	8,657944329	8,2	8	8,062257748	7,623647421	7	7,071067812	10,32279032	10	9,65194281	8,930845425	8,602325267	9,219544457	7,717512553	7,810249676	8,485281374
3,423448554	5,440588203	5,685068161	4,720169488	4,967896939	4,604345773	4,808326112	4,404543109	4,38634244	4,686149806	3,687817783	4,161730409	6,612110102	4,604345773	6,603029608	5,632051136	6,62721661	4,707440918	4,870318265	5,824087911	1,456021978	1,4	1	1,166190379	0,565685425	0,4	0,721110255	0	0,6	0,721110255	0,848528137	4,280186912	3,538361203	3,841874542	3,310589071	4,951767361	3,862641583	4,837354649	5,188448708	4,808326112	5,011985634	4,664761516	4,472135955	3,944616585	4,75394573	4,617358552	4,23792402	3,676955262	4,512205669	3,544009029	4,044749683	4,418144407	3,423448554	10,29563014	9,219544457	8,318653737	9,9959992	8,143709229	9,867117107	7,984985911	9,701546269	6,965629907	6,381222453	5,909314681	6,660330322	5,54616985	5,882176468	5,366563146	6,222539674	5,56057551	15,05722418	14,79594539	7,440430095	14,48447445	6,89637586	5,110772936	13,82461573	13,72443077	13,43726163	13,53513945	13,52479205	12,85768253	10,41729331	9,818350167	9,476286192	9,141115906	8,620904825	8,421401309	8,551023331	8,089499366	7,424284477	7,570997292	11	10,68269629	10,32279032	9,602083107	9,280086206	9,915644205	8,376156637	8,50411665	9,193475948
3,544009029	5,110772936	5,325410782	4,39089968	4,604345773	4,294182111	4,404543109	4,049691346	3,969886648	4,242640687	3,255764119	3,687817783	6,013318551	4,004996879	6,003332408	5,035871325	6,029925373	4,123105626	4,308131846	5,249761899	1,720465053	1,523154621	1,166190379	1	1,077032961	0,721110255	0,4	0,6	0	1,166190379	0,6	4,770744177	3,969886648	4,242640687	3,605551275	5,381449619	4,118252056	5,16139516	5,491812087	5,015974482	5,54616985	5,188448708	5,015974482	4,472135955	5,314132102	5,192301994	4,808326112	4,23792402	5,099019514	4,123105626	4,638965402	5,015974482	4,019950248	10,84619749	9,769339793	8,85663593	10,56219674	8,692525525	10,44030651	8,544003745	10,28396811	7,359347797	6,720119047	6,177378085	7,071067812	5,830951895	6,248199741	5,660388679	6,660330322	5,946427499	15,24335921	14,94523335	7,810249676	14,67787451	7,211102551	4,833218389	13,98427689	13,92838828	13,60147051	13,74190671	13,77534029	13,02919798	10,4	9,8	9,419129471	9,055385138	8,6	8,4	8,459314393	8,022468448	7,4	7,467261881	10,65082156	10,32279032	9,985990186	9,264987858	8,930845425	9,526804291	8,062257748	8,121576202	8,77268488
4	6,16116872	6,403124237	5,440588203	5,685068161	5,325410782	5,51724569	5,12249939	5,091168825	5,381449619	4,38634244	4,841487375	7,071067812	5,015974482	7,011419257	6	7	5,015974482	5,099019514	6,08276253	2	2,039607805	1,64924225	1,886796226	1	1,077032961	1,414213562	0,721110255	1,166190379	0	1	3,605551275	2,828427125	3,12409987	2,6	4,242640687	3,16227766	4,118252056	4,472135955	4,123105626	5	4,686149806	4,440720662	3,969886648	4,664761516	4,472135955	4,118252056	3,605551275	4,308131846	3,4	3,794733192	4,123105626	3,16227766	10,2	9,130169768	8,268010643	9,848857802	8,062257748	9,693296653	7,871467462	9,486832981	7,211102551	6,708203932	6,32455532	6,881860214	5,946427499	6,177378085	5,75847202	6,403124237	5,830951895	15,5241747	15,29705854	7,717512553	14,94523335	7,249827584	5,830951895	14,31782106	14,17603612	13,92695229	13,98427689	13,92838828	13,34166406	11,04536102	10,44796631	10,12719112	9,806120538	9,254188241	9,055385138	9,219544457	8,747571091	8,062257748	8,246211251	11,72006826	11,40175425	11,04355015	10,32279032	10	10,63014581	9,097252332	9,219544457	9,899494937
4,123105626	5,635601121	5,830951895	4,91934955	5,110772936	4,833218389	4,882622246	4,565084884	4,440720662	4,686149806	3,720215048	4,103656906	6,08276253	4,019950248	6,013318551	5	6	4,019950248	4,123105626	5,099019514	2,236067977	2,088061302	1,708800749	1,6	1,414213562	1,166190379	1	0,848528137	0,6	1	0	4,472135955	3,605551275	3,841874542	3,12409987	5	3,605551275	4,686149806	5	4,472135955	5,830951895	5,491812087	5,283937925	4,770744177	5,54616985	5,385164807	5,015974482	4,472135955	5,249761899	4,308131846	4,75394573	5,099019514	4,123105626	11,0923397	10,01798383	9,130169768	10,77032961	8,94427191	10,6282642	8,77268488	10,44030651	7,810249676	7,211102551	6,708203932	7,507329752	6,35295207	6,720119047	6,177378085	7,071067812	6,403124237	15,8113883	15,5241747	8,280096618	15,24335921	7,717512553	5,385164807	14,56021978	14,48999655	14,17603612	14,30244734	14,31782106	13,60147051	11	10,4	10,01798383	9,65194281	9,2	9	9,055385138	8,620904825	8	8,062257748	11,15168149	10,81665383	10,49571341	9,775479528	9,433981132	10	8,588364221	8,602325267	9,219544457
6,708203932	9,620810777	9,899494937	8,910667764	9,193475948	8,77268488	9,068627239	8,627861844	8,655634003	8,964373932	7,964923101	8,440379138	10,44030651	8,352245207	10,28396811	9,219544457	10,19803903	8,158431222	8,062257748	9,055385138	5	5,249761899	4,951767361	5,381449619	4,242640687	4,53431362	5	4,280186912	4,770744177	3,605551275	4,472135955	0	1	1,077032961	2,039607805	1	2,236067977	1,886796226	2,236067977	2,828427125	5,099019514	5,035871325	4,638965402	4,6	4,512205669	4,123105626	4,044749683	4	3,736308338	3,6	3,255764119	3,16227766	3	9,068627239	8,121576202	7,547184906	8,485281374	7,211102551	8,207313811	6,881860214	7,810249676	8,062257748	8	8,062257748	7,665507159	7,665507159	7,4	7,467261881	7,071067812	7	17,02938637	17	8,657944329	16,43045952	8,6	9,219544457	16	15,63201842	15,6	15,43243338	15,13274595	15	13,60147051	13,02919798	12,85145906	12,63170614	11,892855	11,70469991	12,08304597	11,55508546	10,77032961	11,18033989	15,16443207	14,86606875	14,4692778	13,753545	13,45362405	14,14213562	12,49639948	12,72792206	13,45362405
6,32455532	8,964373932	9,219544457	8,246211251	8,50411665	8,121576202	8,345058418	7,939773297	7,919595949	8,207313811	7,213875519	7,657675888	9,486832981	7,4	9,314504818	8,246211251	9,219544457	7,180529228	7,071067812	8,062257748	4,472135955	4,664761516	4,326661531	4,686149806	3,605551275	3,841874542	4,242640687	3,538361203	3,969886648	2,828427125	3,605551275	1	0	0,4	1,077032961	1,414213562	1,414213562	1,6	2	2,236067977	5,385164807	5,249761899	4,870318265	4,707440918	4,833218389	4,472135955	4,308131846	4,123105626	4,118252056	3,736308338	3,577708764	3,605551275	3,16227766	9,759098319	8,77268488	8,121576202	9,219544457	7,810249676	8,964373932	7,507329752	8,602325267	8,246211251	8,062257748	8	7,858753082	7,6	7,467261881	7,4	7,280109889	7,071067812	17,11724277	17,02938637	8,829496022	16,52150114	8,657944329	8,602325267	16,03121954	15,7276826	15,63201842	15,52932709	15,29705854	15,03329638	13,34166406	12,75774275	12,52836781	12,27028932	11,59482643	11,40175425	11,70469991	11,19464158	10,44030651	10,77032961	14,52446212	14,2126704	13,84052022	13,12097557	12,80624847	13,45362405	11,88107739	12,04159458	12,72792206
6,705221846	9,280086206	9,526804291	8,560373824	8,809086218	8,440379138	8,637129153	8,246211251	8,207313811	8,485281374	7,496665926	7,924645102	9,620810777	7,53923073	9,425497334	8,352245207	9,314504818	7,280109889	7,138627319	8,121576202	4,833218389	5,011985634	4,664761516	5	3,944616585	4,161730409	4,53431362	3,841874542	4,242640687	3,12409987	3,841874542	1,077032961	0,4	0	1	1,166190379	1,166190379	1,2	1,6	1,886796226	5,75847202	5,632051136	5,249761899	5,099019514	5,2	4,833218389	4,681879964	4,512205669	4,472135955	4,123105626	3,939543121	3,944616585	3,544009029	10,04191217	9,068627239	8,440379138	9,484724561	8,121576202	9,219544457	7,810249676	8,840814442	8,634813258	8,459314393	8,4	8,246211251	8	7,863841301	7,8	7,665507159	7,467261881	17,51456537	17,42871194	9,219544457	16,91862879	9,055385138	8,930845425	16,43045952	16,1245155	16,03121954	15,92607924	15,68948693	15,43243338	13,73171512	13,14686274	12,91200991	12,64911064	11,98165264	11,78812962	12,08139065	11,57410904	10,8240473	11,14271062	14,84048517	14,52446212	14,16050847	13,44023809	13,12097557	13,753545	12,20655562	12,3434193	13,01383879
6,477653896	8,713208364	8,930845425	7,992496481	8,209750301	7,889233169	8	7,655063684	7,560423269	7,810249676	6,841052551	7,224956747	8,692525525	6,621178143	8,47584804	7,4	8,352245207	6,32455532	6,16116872	7,138627319	4,512205669	4,617358552	4,23792402	4,472135955	3,544009029	3,676955262	3,944616585	3,310589071	3,605551275	2,6	3,12409987	2,039607805	1,077032961	1	0	2,088061302	0,6	1,562049935	1,886796226	1,6	6,177378085	5,993329626	5,635601121	5,385164807	5,660388679	5,325410782	5,110772936	4,833218389	5	4,472135955	4,440720662	4,53431362	3,944616585	10,76289924	9,759098319	9,068627239	10,24499878	8,77268488	10	8,485281374	9,65194281	8,919641248	8,634813258	8,459314393	8,544003745	8,062257748	8,052328856	7,863841301	7,984985911	7,665507159	17,65672676	17,51456537	9,486832981	17,06575518	9,219544457	8,411896338	16,52150114	16,2788206	16,1245155	16,08228839	15,91100248	15,52932709	13,54843164	12,95530779	12,66964877	12,36931688	11,77115118	11,57410904	11,78812962	11,30309692	10,59056184	10,8240473	14,25622671	13,92695229	13,59117361	12,87012043	12,53634716	13,12097557	11,66190379	11,72006826	12,3434193
7,615773106	10,37111373	10,63014581	9,654014709	9,915644205	9,526804291	9,759098319	9,350935782	9,333809512	9,620810777	8,627861844	9,068627239	10,77032961	8,692525525	10,56219674	9,486832981	10,44030651	8,411896338	8,246211251	9,219544457	5,830951895	6,046486583	5,720139858	6,095900262	5	5,249761899	5,656854249	4,951767361	5,381449619	4,242640687	5	1	1,414213562	1,166190379	2,088061302	0	2	1,166190379	1,414213562	2,236067977	6,08276253	6,029925373	5,632051136	5,6	5,491812087	5,099019514	5,035871325	5	4,707440918	4,6	4,242640687	4,123105626	4	9,84073168	8,930845425	8,411896338	9,219544457	8,062257748	8,919641248	7,717512553	8,485281374	9,055385138	9	9,055385138	8,657944329	8,657944329	8,4	8,459314393	8,062257748	8	18,02775638	18	9,65194281	17,42871194	9,6	10	17	16,6300932	16,6	16,43045952	16,1245155	16	14,56021978	13,98427689	13,78985134	13,55581056	12,83900308	12,64911064	13	12,47878199	11,70469991	12,08304597	15,9298462	15,62049935	15,24335921	14,52446212	14,2126704	14,86606875	13,28006024	13,45362405	14,14213562
7,071067812	9,228217596	9,433981132	8,508818954	8,713208364	8,411896338	8,48763807	8,163332653	8,044874144	8,280096618	7,323933369	7,683749085	8,94427191	6,89637586	8,692525525	7,615773106	8,544003745	6,53911309	6,32455532	7,280109889	5,099019514	5,192301994	4,808326112	5,015974482	4,123105626	4,23792402	4,472135955	3,862641583	4,118252056	3,16227766	3,605551275	2,236067977	1,414213562	1,166190379	0,6	2	0	1,166190379	1,414213562	1	6,708203932	6,53911309	6,174139616	5,946427499	6,177378085	5,830951895	5,635601121	5,385164807	5,491812087	5,015974482	4,939635614	5	4,472135955	11,17318218	10,18626526	9,526804291	10,63014581	9,219544457	10,37111373	8,919641248	10	9,486832981	9,219544457	9,055385138	9,108238029	8,657944329	8,634813258	8,459314393	8,544003745	8,246211251	18,24828759	18,11077028	10,05783277	17,65672676	9,806120538	8,94427191	17,11724277	16,86890631	16,72004785	16,67213244	16,4924225	16,1245155	14,14213562	13,54843164	13,25745074	12,95221989	12,36284757	12,16552506	12,36931688	11,88780888	11,18033989	11,40175425	14,7566934	14,4222051	14,09822684	13,37759321	13,03840481	13,60147051	12,18031198	12,20655562	12,80624847
7,858753082	10,26255329	10,48618138	9,541488354	9,765244493	9,433981132	9,560334722	9,208691547	9,121403401	9,372299611	8,402380615	8,786353055	10,10742301	8,062257748	9,848857802	8,77268488	9,693296653	7,696752562	7,467261881	8,411896338	5,946427499	6,092618485	5,727128425	6,003332408	5,015974482	5,188448708	5,491812087	4,837354649	5,16139516	4,118252056	4,686149806	1,886796226	1,6	1,2	1,562049935	1,166190379	1,166190379	0	0,4	1,077032961	6,89637586	6,791170739	6,403124237	6,280127387	6,32455532	5,946427499	5,824087911	5,688585061	5,571355311	5,295280918	5,059644256	5,015974482	4,707440918	10,93434955	10	9,433981132	10,33247308	9,097252332	10,04191217	8,7658428	9,620810777	9,806120538	9,65194281	9,6	9,414881837	9,2	9,055385138	9	8,829496022	8,657944329	18,70721786	18,62686232	10,39422917	18,11077028	10,24890238	9,947864092	17,6283862	17,31588866	17,22904524	17,11724277	16,86890631	16,6300932	14,90503271	14,31782106	14,06840432	13,79275172	13,14686274	12,95221989	13,2196823	12,72006289	11,98165264	12,27028932	15,8113883	15,48418548	15,14331536	14,4222051	14,09113196	14,68196172	13,20757358	13,28006024	13,90539464
8,246211251	10,6	10,81665383	9,879271228	10,09554357	9,775479528	9,881295462	9,541488354	9,440338977	9,68297475	8,720091743	9,090654542	10,29563014	8,268010643	10,01798383	8,94427191	9,848857802	7,871467462	7,615773106	8,544003745	6,32455532	6,462197769	6,092618485	6,35295207	5,385164807	5,54616985	5,830951895	5,188448708	5,491812087	4,472135955	5	2,236067977	2	1,6	1,886796226	1,414213562	1,414213562	0,4	0	1	7,280109889	7,180529228	6,791170739	6,675327707	6,705221846	6,32455532	6,209669879	6,08276253	5,946427499	5,688585061	5,440588203	5,385164807	5,099019514	11,24455424	10,32279032	9,775479528	10,63014581	9,433981132	10,33247308	9,097252332	9,899494937	10,19803903	10,04987562	10	9,806120538	9,6	9,453041838	9,4	9,219544457	9,055385138	19,10497317	19,02629759	10,78702925	18,50837648	10,64706532	10,29563014	18,02775638	17,71327186	17,6283862	17,51456537	17,2626765	17,02938637	15,29705854	14,70918081	14,4554488	14,17603612	13,53661701	13,34166406	13,60147051	13,1041978	12,36931688	12,64911064	16,14187102	15,8113883	15,47772593	14,7566934	14,4222051	15	13,54843164	13,60147051	14,2126704
8,062257748	10,10742301	10,29563014	9,391485505	9,577055915	9,30376268	9,329523032	9,035485598	8,883692926	9,097252332	8,163332653	8,48763807	9,433981132	7,440430095	9,130169768	8,062257748	8,94427191	6,997142274	6,708203932	7,615773106	6,08276253	6,16116872	5,772347876	5,946427499	5,099019514	5,192301994	5,385164807	4,808326112	5,015974482	4,123105626	4,472135955	2,828427125	2,236067977	1,886796226	1,6	2,236067977	1	1,077032961	1	0	7,615773106	7,467261881	7,09365914	6,89637586	7,068238819	6,708203932	6,53911309	6,32455532	6,35295207	5,946427499	5,813776741	5,830951895	5,385164807	11,892855	10,93434955	10,32279032	11,3137085	10	11,03449138	9,68297475	10,63014581	10,44030651	10,19803903	10,04987562	10,05783277	9,65194281	9,610411021	9,453041838	9,486832981	9,219544457	19,23538406	19,10497317	11,01635148	18,64296114	10,78702925	9,848857802	18,11077028	17,85385113	17,71327186	17,65672676	17,4642492	17,11724277	15,13274595	14,53822548	14,23938201	13,92695229	13,35065541	13,15294644	13,34166406	12,86545763	12,16552506	12,36931688	15,60640894	15,26433752	14,95860956	14,23938201	13,89244399	14,4222051	13,05986217	13,03840481	13,60147051
4,123105626	7,858753082	8,246211251	7,334848328	7,727871635	7,138627319	7,863841301	7,269112738	7,623647421	8,022468448	7,2	7,8	11,18033989	9,368030743	11,30309692	10,44030651	11,40175425	9,620810777	9,848857802	10,77032961	4,123105626	4,512205669	4,617358552	5,192301994	4,472135955	4,833218389	5,385164807	5,011985634	5,54616985	5	5,830951895	5,099019514	5,385164807	5,75847202	6,177378085	6,08276253	6,708203932	6,89637586	7,280109889	7,615773106	0	0,4	0,565685425	1,077032961	0,6	1	1,077032961	1,414213562	1,4	1,720465053	1,843908891	2	2,236067977	5,314132102	4,23792402	3,310589071	5,099019514	3,16227766	5,035871325	3,059411708	5	3	3,16227766	3,605551275	2,6	3,280243893	2,6	3,12409987	2	2,236067977	12	12,04159458	3,6	11,4	3,736308338	7,280109889	11,04536102	10,6	10,64706532	10,4	10,04987562	10,04987562	9,433981132	8,930845425	8,964373932	8,919641248	7,964923101	7,810249676	8,485281374	7,919595949	7,071067812	7,810249676	12,72635062	12,52996409	12,00666482	11,36485812	11,18033989	12,08304597	10,10742301	10,77032961	11,70469991
3,736308338	7,472616677	7,858753082	6,942621983	7,334848328	6,746851117	7,467261881	6,873136111	7,224956747	7,623647421	6,8	7,4	10,78702925	8,984430978	10,91421092	10,05783277	11,01635148	9,247702417	9,484724561	10,4	3,736308338	4,123105626	4,23792402	4,808326112	4,118252056	4,472135955	5,015974482	4,664761516	5,188448708	4,686149806	5,491812087	5,035871325	5,249761899	5,632051136	5,993329626	6,029925373	6,53911309	6,791170739	7,180529228	7,467261881	0,4	0	0,4	0,721110255	0,721110255	1,077032961	1	1,166190379	1,456021978	1,523154621	1,8	2,039607805	2,088061302	5,692099788	4,617358552	3,676955262	5,491812087	3,544009029	5,433231083	3,4525353	5,4	3,02654919	3,059411708	3,4	2,630589288	3,052867504	2,473863375	2,88444102	2,039607805	2,088061302	12,00666482	12,01499064	3,622154055	11,40701539	3,649657518	6,89637586	11,01635148	10,60754448	10,61696755	10,40768947	10,09752445	10,01798383	9,228217596	8,713208364	8,720091743	8,655634003	7,720103626	7,560423269	8,207313811	7,64198927	6,794115101	7,507329752	12,38224535	12,18031198	11,66190379	11,01453585	10,8240473	11,72006826	9,752948272	10,4	11,32960723
3,862641583	7,589466384	7,969943538	7,034202158	7,421590126	6,841052551	7,531268154	6,942621983	7,269112738	7,665507159	6,811754546	7,410802925	10,72007463	8,876936408	10,82589488	9,945853407	10,91421092	9,108238029	9,323089617	10,25280449	3,649657518	4,044749683	4,123105626	4,707440918	3,939543121	4,308131846	4,870318265	4,472135955	5,015974482	4,440720662	5,283937925	4,638965402	4,870318265	5,249761899	5,635601121	5,632051136	6,174139616	6,403124237	6,791170739	7,09365914	0,565685425	0,4	0	0,6	0,447213595	0,721110255	0,6	0,848528137	1,077032961	1,166190379	1,4	1,64924225	1,708800749	5,830951895	4,75394573	3,847076812	5,578530272	3,676955262	5,491812087	3,544009029	5,414794548	3,423448554	3,4525353	3,757658846	3,02654919	3,4	2,863564213	3,224903099	2,433105012	2,473863375	12,40644994	12,41450764	4,019950248	11,80677771	4,044749683	7,022819946	11,41577855	11,00727032	11,01635148	10,80740487	10,4938077	10,41729331	9,577055915	9,055385138	9,044335244	8,964373932	8,044874144	7,881624198	8,50411665	7,939773297	7,09365914	7,779460136	12,59364919	12,38224535	11,87265766	11,21605991	11,01453585	11,89621789	9,947864092	10,56030303	11,47693339
3,310589071	7,022819946	7,4	6,456004957	6,841052551	6,264183905	6,942621983	6,356099433	6,675327707	7,071067812	6,212889827	6,811754546	10,12719112	8,296987405	10,23914059	9,368030743	10,33247308	8,544003745	8,77268488	9,693296653	3,059411708	3,4525353	3,544009029	4,123105626	3,4	3,757658846	4,308131846	3,944616585	4,472135955	3,969886648	4,770744177	4,6	4,707440918	5,099019514	5,385164807	5,6	5,946427499	6,280127387	6,675327707	6,89637586	1,077032961	0,721110255	0,6	0	1,019803903	1,166190379	0,848528137	0,6	1,414213562	1	1,523154621	1,886796226	1,6	6,390618123	5,314132102	4,38634244	6,16116872	4,23792402	6,08276253	4,123105626	6,013318551	3,544009029	3,4	3,544009029	3,16227766	3,16227766	2,8	2,973213749	2,6	2,4	12,44025723	12,4	4,123105626	11,84229707	4	6,462197769	11,4	11,04536102	11	10,84619749	10,59056184	10,4	9,30376268	8,7658428	8,713208364	8,602325267	7,717512553	7,547184906	8,121576202	7,560423269	6,720119047	7,359347797	12,09297317	11,87265766	11,37189518	10,70700705	10,49571341	11,36485812	9,433981132	10,01798383	10,92520023
4,308131846	8,032434251	8,411896338	7,472616677	7,858753082	7,280109889	7,962411695	7,375635566	7,694153625	8,089499366	7,224956747	7,823042886	11,08873302	9,219544457	11,18033989	10,28396811	11,25877436	9,425497334	9,620810777	10,56219674	4,019950248	4,418144407	4,472135955	5,06359556	4,23792402	4,617358552	5,192301994	4,75394573	5,314132102	4,664761516	5,54616985	4,512205669	4,833218389	5,2	5,660388679	5,491812087	6,177378085	6,32455532	6,705221846	7,068238819	0,6	0,721110255	0,447213595	1,019803903	0	0,4	0,565685425	1,077032961	0,8	1,280624847	1,264911064	1,4	1,720465053	5,54616985	4,472135955	3,605551275	5,249761899	3,4	5,141984053	3,231098884	5,035871325	3,6	3,736308338	4,118252056	3,2	3,773592453	3,16227766	3,605551275	2,6	2,785677655	12,6	12,63962025	4,2	12	4,317406629	7,467261881	11,64302366	11,2	11,24455424	11	10,64706532	10,64706532	9,947864092	9,433981132	9,440338977	9,372299611	8,440379138	8,280096618	8,919641248	8,35463943	7,507329752	8,207313811	13,03840481	12,82809417	12,31746727	11,66190379	11,46123903	12,3434193	10,39422917	11,00727032	11,92308685
4,472135955	8,170679286	8,544003745	7,589466384	7,969943538	7,4	8,052328856	7,472616677	7,766595136	8,158431222	7,269112738	7,863841301	11,04536102	9,141115906	11,11575459	10,19803903	11,18033989	9,314504818	9,486832981	10,44030651	4	4,4	4,418144407	5,015974482	4,123105626	4,512205669	5,099019514	4,617358552	5,192301994	4,472135955	5,385164807	4,123105626	4,472135955	4,833218389	5,325410782	5,099019514	5,830951895	5,946427499	6,32455532	6,708203932	1	1,077032961	0,721110255	1,166190379	0,4	0	0,4	1	0,4	1,077032961	0,894427191	1	1,414213562	5,730619513	4,664761516	3,841874542	5,385164807	3,605551275	5,249761899	3,4	5,099019514	4	4,123105626	4,472135955	3,6	4,118252056	3,544009029	3,944616585	3	3,16227766	13	13,03840481	4,6	12,4	4,707440918	7,615773106	12,04159458	11,6	11,64302366	11,4	11,04536102	11,04536102	10,29563014	9,775479528	9,765244493	9,68297475	8,7658428	8,602325267	9,219544457	8,655634003	7,810249676	8,485281374	13,25745074	13,03840481	12,53634716	11,87265766	11,66190379	12,52996409	10,6	11,18033989	12,08304597
4,118252056	7,8	8,170679286	7,211102551	7,589466384	7,022819946	7,665507159	7,088018059	7,375635566	7,766595136	6,873136111	7,467261881	10,64706532	8,747571091	10,72007463	9,806120538	10,78702925	8,928605714	9,108238029	10,05783277	3,6	4	4,019950248	4,617358552	3,736308338	4,123105626	4,707440918	4,23792402	4,808326112	4,118252056	5,015974482	4,044749683	4,308131846	4,681879964	5,110772936	5,035871325	5,635601121	5,824087911	6,209669879	6,53911309	1,077032961	1	0,6	0,848528137	0,565685425	0,4	0	0,6	0,565685425	0,721110255	0,8	1,077032961	1,166190379	6,08276253	5,011985634	4,161730409	5,75847202	3,944616585	5,632051136	3,757658846	5,491812087	4,019950248	4,044749683	4,308131846	3,622154055	3,939543121	3,4525353	3,757658846	3,02654919	3,059411708	13,00615239	13,01383879	4,617358552	12,40644994	4,638965402	7,249827584	12,01499064	11,6068945	11,61550688	11,40701539	11,08873302	11,01635148	10,10742301	9,577055915	9,541488354	9,440338977	8,544003745	8,376156637	8,964373932	8,402380615	7,560423269	8,207313811	12,92749009	12,70275561	12,20655562	11,53776408	11,32077736	12,18031198	10,26255329	10,8240473	11,72006826
